z_LCDM,fs8_LCDM_curve,delta_LCDM,f_LCDM,z_GEO_CLASS,fs8_GEO_CLASS_curve,delta_GEO_CLASS,f_GEO_CLASS
0.9155963302752295,0.2921977632143015,1.6704241962463982e-05,0.9998087983158257,0.9155963302752295,0.3854431901929534,1.5002814565047278e-05,0.6506449164653532
0.9137614678899084,0.2924784605105881,1.67202544873079e-05,0.9998108471236264,0.9137614678899084,0.3854866131909543,1.5012169671025129e-05,0.6503127095138552
0.9119266055045872,0.292759715597213,1.6736297776847773e-05,0.9998129590803728,0.9119266055045872,0.3855303350897464,1.5021534809215628e-05,0.6499809861816175
0.9100917431192661,0.29304152935501493,1.6752371920796876e-05,0.9998151316440271,0.9100917431192661,0.38557435887831143,1.5030910006188388e-05,0.6496497501166232
0.9082568807339451,0.2933239026462016,1.6768477009175018e-05,0.9998173621997921,0.9082568807339451,0.38561868752869854,1.5040295288662193e-05,0.6493190049231998
0.906422018348624,0.2936068363091597,1.6784613132308536e-05,0.9998196480428305,0.906422018348624,0.38566332398622466,1.5049690683504994e-05,0.6489887541456483
0.904587155963303,0.29389033116152175,1.680078038083029e-05,0.9998219863891791,0.904587155963303,0.3857082711726174,1.5059096217733909e-05,0.6486590012736997
0.9027522935779817,0.2941743880000413,1.6816978845679678e-05,0.9998243743757484,0.9027522935779817,0.3857535319880883,1.5068511918515228e-05,0.6483297497461535
0.9009174311926607,0.294459007598858,1.6833208618102603e-05,0.9998268090548663,0.9009174311926607,0.38579910930637423,1.5077937813164402e-05,0.6480010029426921
0.8990825688073396,0.2947441907117763,1.6849469789651517e-05,0.9998292874024628,0.8990825688073396,0.3858450059805968,1.508737392914606e-05,0.6476727641938851
0.8972477064220183,0.2950299380705306,1.6865762452185384e-05,0.9998318063126135,0.8972477064220183,0.3858912248372165,1.5096820294073994e-05,0.6473450367711848
0.8954128440366973,0.2953162503857268,1.68820866978697e-05,0.9998343626011774,0.8954128440366973,0.385937768681899,1.5106276935711162e-05,0.6470178238969311
0.8935779816513763,0.2956031283459079,1.6898442619176486e-05,0.9998369530030686,0.8935779816513763,0.3859846402945474,1.5115743881969695e-05,0.6466911287361654
0.8917431192660552,0.2958905726190354,1.6914830308884298e-05,0.9998395741777131,0.8917431192660552,0.3860318424340924,1.512522116091089e-05,0.6463649544048167
0.8899082568807342,0.2961785838510162,1.6931249860078202e-05,0.9998422227045012,0.8899082568807342,0.38607937783351776,1.5134708800745212e-05,0.6460393039615155
0.8880733944954129,0.29646716266691814,1.6947701366149812e-05,0.9998448950873353,0.8880733944954129,0.38612724920248154,1.5144206829832298e-05,0.645714180412142
0.8862385321100918,0.2967563096689526,1.6964184920797247e-05,0.9998475877482633,0.8862385321100918,0.38617545922885765,1.5153715276680949e-05,0.6453895867125539
0.8844036697247708,0.2970460254393098,1.6980700618025167e-05,0.999850297037483,0.8844036697247708,0.38622401057538375,1.5163234169949135e-05,0.6450655257631297
0.8825688073394495,0.29733631053868215,1.6997248552144758e-05,0.9998530192287944,0.8825688073394495,0.3862729058817455,1.5172763538443996e-05,0.6447420004124069
0.8807339449541285,0.2976271655058628,1.701382881777372e-05,0.9998557505186909,0.8807339449541285,0.38632214776503193,1.5182303411121839e-05,0.6444190134579912
0.8788990825688074,0.29791859085707073,1.7030441509836294e-05,0.9998584870245395,0.8788990825688074,0.38637173881419234,1.5191853817088141e-05,0.6440965676374617
0.8770642201834864,0.29821058708988246,1.7047086723563245e-05,0.9998612247982237,0.8770642201834864,0.38642168160248763,1.5201414785597546e-05,0.6437746656492891
